,Fall 2013 Game Schedule,,,,
,,,,,
,,Version 5 - 9/1/13,,,
,,,,,
,Notes: Feyerabend=SS2/8U2 & Santiago = 10UF/13UF6 (bold in time slots),,,,
,,,,,
Sat 9/7,Field 1,Field 2,Field 3,Field 4,Field 5
,10:30,10:30,10:30,10:30,10:30
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,12:00,12:00,12:00,12:00,12:00
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,1:30,1:30,1:30,1:30,1:30
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,3:00,3:00,3:00,3:00,3:00
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,,,,,
Mon 10/7,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,7:15,7:15,7:15,7:15,7:15
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,8:30,8:30,8:30,8:30,8:30
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,,,,,
Tue 10/8,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,7:15,7:15,7:15,7:15,7:15
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,8:30,8:30,8:30,8:30,8:30
,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK,FALL BREAK
,,,,,
Thu 10/10,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,8U4 vs 8U5,8U8 vs 8U6,SS2 vs SS5,11US1 vs 11US2,10UF7 vs 10UF2
,7:15,7:15,7:15,7:15,7:30
,13UF5 vs 13UF2,14US1 vs 14US2,,19US2 vs 19US3,13UF4 vs 13UF3
,,,,,
Sat 10/12,Field 1,Field 2,Field 3,Field 4,Field 5
,9:00,9:00,9:00,9:00,9:00
,SS1 vs SS6,SS2 vs SS3,SS4 vs SS5,13UF6 vs 13UF4,10UF4 vs 10UF2
,10:00,10:00,10:00,10:15,10:15
,8U9 vs 8U5,8U3 vs 8U8,11US2 vs 11US3,13UF3 vs 13UF2,10UF8 vs 10UF6
,11:00,11:00,11:00,11:30,11:30
,8U4 vs 8U2,8U7 vs 8U6,14US2 vs 14US3,13UF7 vs 13UF1,10UF7 vs 10UF5
,12:00,12:00,12:00,12:45,12:45
,14F4 vs 14F1,14F3 vs 14F2,,,10UF3 vs 10UF1
,,,,,
Mon 10/14,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,8U3 vs 8U1,8U6 vs 8U2,SS3 vs SS4,10UF4 vs 10UF1,10UF3 vs 10UF2
,7:15,7:15,7:15,7:30,7:30
,13UF7 vs 13UF6,13UF3 vs 13UF1,11US2 vs 11US1,14F2 vs 14F1,14F4 vs 14F3
,,,,,
Tue 10/15,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,8U7 vs 8U5,8U6 vs 8U4,SS1 vs SS5,11US1 vs 11US3,10UF7 vs 10UF6
,7:15,7:15,7:15,7:15,7:30
,13UF7 vs 13UF5,13UF4 vs 13UF2,14US2 vs 14US1,19US3 vs 19US1,10UF8 vs 10UF5
,,,,,
Thu 10/17,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,8U9 vs 8U7,8U8 vs 8U5,SS2 vs SS6,11US3 vs 11US2,10UF8 vs 10UF3
,7:15,7:15,7:15,7:15,7:30
,13UF5 vs 13UF4,14US3 vs 14US2,,19US1 vs 19US2,13UF6 vs 13UF3
,8:30,8:15,8:15,8:15,8:45
,,,,19US1 vs 19US3,
,,,,,
Sat 10/19,Field 1,Field 2,Field 3,Field 4,Field 5
,9:00,9:00,9:00,9:00,9:00
,SS1 vs SS2,SS3 vs SS5,SS4 vs SS6,10UF5 vs 10UF1,10UF7 vs 10UF3
,10:00,10:00,10:00,10:15,10:15
,8U9 vs 8U8,8U4 vs 8U3,11US3 vs 11US1,13UF5 vs 13UF1,10UF8 vs 10UF4
,11:00,11:00,11:00,11:30,11:30
,8U5 vs 8U6,8U2 vs 8U1,14US3 vs 14US1,13UF6 vs 13UF2,10UF6 vs 10UF2
,12:00,12:00,12:00,12:45,12:45
,14F3 vs 14F1,14F4 vs 14F2,,,
