,Fall 2012 Season Schedule,,,,
,,,,,
,,Version 5   10/4/12,,,
,,Home Team is listed first - use 1st base duggout,,,
,,,,,
,,,,,
Tue 9/25,Con,14UF3,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SS4 vs. SS3,8U3 vs. 8U8,10US1 vs. 10US2,10UF1 vs. 10UF6,10UF9 vs. 10UF7
,7:15,7:15,7:15,7:15,7:15
,14UF4 vs. 14UF2,14US3 vs. 14US4,19US3 vs. 19US1,19US5 vs. 19US4,15F1 vs. 15F2
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Wed 9/26,Con,10UF1,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,,8U7 vs. 8U9,10US1 vs. 10US3,10UF9 vs. 10UF3,
,7:15,7:15,7:15,7:15,7:15
,,14US4 vs. 14US5,14UF4 vs. 14UF3,19US3 vs. 19US2,
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Thu 9/27,Con,10UF9,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SS6 vs. SS5,8U9 vs. 8U7,10US2 vs. 10US3,10UF2 vs. 10UF5,
,7:15,7:15,7:15,7:15,7:15
,12UF2 vs. 12UF1,12UF3 vs. 12UF4,14US4 vs. 14US2,15F3 vs. 15F1,19US1 vs. 19US2
,8:30,8:30,8:30,8:30,8:30
,,,,,19US3 vs. 19US4
,,,,,
Sat 9/29,Con 8:30-11:15,10UF8,Con 11:15-2:00,8U4,
,Field 1,Field 2,Field 3,Field 4,Field 5
,9:00,9:00,9:00,9:00,9:00
,SS3 vs. SS2,SS1 vs. SS6,8U2 vs. 8U4,10UF3 vs. 10UF6,SS5 vs. SS4
,10:00,10:00,10:15,10:15,10:00
,14UF3 vs. 14UF4,10US2 vs. 10US1,8U6 vs. 8U7,10UF9 vs. 10UF10,14US1 vs. 14US5
,11:15,11:15,11:30,11:30,11:30
,14UF1 vs. 14UF2,14US3 vs. 14US2,8U9 vs. 8U5,10UF4 vs. 10UF5,15F2 vs. 15F3
,12:45,12:30,12:45,12:45,12:45
